Time,DEMG1_AR1,DEMG1_AR2,DEMG1_AR3,DEMG1_AR4,DEMG1_AR5,DEMG1_AR6,DEMG1_RMS,DEMG2_AR1,DEMG2_AR2,DEMG2_AR3,DEMG2_AR4,DEMG2_AR5,DEMG2_AR6,DEMG2_RMS,DEMG3_AR1,DEMG3_AR2,DEMG3_AR3,DEMG3_AR4,DEMG3_AR5,DEMG3_AR6,DEMG3_RMS,DEMG4_AR1,DEMG4_AR2,DEMG4_AR3,DEMG4_AR4,DEMG4_AR5,DEMG4_AR6,DEMG4_RMS,DEMG5_AR1,DEMG5_AR2,DEMG5_AR3,DEMG5_AR4,DEMG5_AR5,DEMG5_AR6,DEMG5_RMS,DEMG6_AR1,DEMG6_AR2,DEMG6_AR3,DEMG6_AR4,DEMG6_AR5,DEMG6_AR6,DEMG6_RMS,DEMG7_AR1,DEMG7_AR2,DEMG7_AR3,DEMG7_AR4,DEMG7_AR5,DEMG7_AR6,DEMG7_RMS,DEMG8_AR1,DEMG8_AR2,DEMG8_AR3,DEMG8_AR4,DEMG8_AR5,DEMG8_AR6,DEMG8_RMS,DEMG9_AR1,DEMG9_AR2,DEMG9_AR3,DEMG9_AR4,DEMG9_AR5,DEMG9_AR6,DEMG9_RMS,DEMG10_AR1,DEMG10_AR2,DEMG10_AR3,DEMG10_AR4,DEMG10_AR5,DEMG10_AR6,DEMG10_RMS,DEMG11_AR1,DEMG11_AR2,DEMG11_AR3,DEMG11_AR4,DEMG11_AR5,DEMG11_AR6,DEMG11_RMS,DEMG12_AR1,DEMG12_AR2,DEMG12_AR3,DEMG12_AR4,DEMG12_AR5,DEMG12_AR6,DEMG12_RMS,DEMG13_AR1,DEMG13_AR2,DEMG13_AR3,DEMG13_AR4,DEMG13_AR5,DEMG13_AR6,DEMG13_RMS,DEMG14_AR1,DEMG14_AR2,DEMG14_AR3,DEMG14_AR4,DEMG14_AR5,DEMG14_AR64,DEMG14_RMS,knee_angle_r,ankle_angle_r,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l,ankle_angle_l,knee_angle_l_moment,ankle_angle_l_moment
39.85,1.094739716,-0.912487331,0.731088045,-0.698069391,0.457129639,-0.377268898,0.012547534,1.342067069,-1.443968459,1.269118452,-1.249981009,0.813091502,-0.381196184,0.020904726,1.155089193,-1.017984384,0.734342631,-0.55894891,0.417801761,-0.350028705,0.018536912,0.987709896,-0.935060734,0.961005023,-0.740746785,0.487749851,-0.333585288,0.009607257,1.662171687,-1.684267217,1.375742694,-1.154663353,0.779354063,-0.395645012,0.071785049,5.092693375,-11.22227487,13.78044539,-9.998823704,4.076219233,-0.729438649,0.006021751,0.963672821,-1.32089209,1.303205151,-0.915882929,0.579494788,-0.218407543,0.03865653,0.806394578,-0.977640518,0.833819952,-0.777983222,0.386311027,-0.369376178,0.026612929,0.879622657,-1.194158987,0.868408388,-0.958220409,0.59456123,-0.405785591,0.011268992,0.868752319,-1.070309758,0.995327093,-0.886743793,0.520762124,-0.496169585,0.019327393,0.690268158,-0.860273461,0.780605216,-0.635290772,0.302483734,-0.212262246,0.006154776,0.569593913,-0.674033761,0.684290802,-0.610899376,0.35498696,-0.371330853,0.005819639,0.435910225,-0.606328818,0.721412794,-0.470383662,0.172274581,-0.325019884,0.008436861,0.349277141,-0.555370483,0.711306566,-0.469988622,0.143790984,-0.298257319,0.010106517,-45.91685775,6.9474647,6.96281112,-6.15618144,-44.40790184,7.04114591,-2.15047862,-12.34991862
39.9,1.264940233,-1.168139464,0.89148255,-0.900329465,0.64429615,-0.41023622,0.017405454,1.221163496,-1.308646847,1.136891563,-1.082629851,0.63266154,-0.333658443,0.018755914,1.288492478,-1.256777411,1.156516673,-0.999585304,0.532547942,-0.344282524,0.017687735,1.17739213,-1.232527316,1.182684612,-0.971519715,0.742193234,-0.365359657,0.010083249,1.900588001,-2.399396869,2.033332697,-1.533700542,0.910368805,-0.449304907,0.150765923,5.037236827,-11.08699544,13.73035197,-10.13273506,4.227707037,-0.777355359,0.005793712,1.070703682,-1.31250155,1.051802818,-0.858632535,0.52647657,-0.212440788,0.041064526,0.613182463,-0.884961336,0.803371597,-0.687413636,0.214863288,-0.349561821,0.01821505,0.999209392,-1.18477947,1.000052317,-0.925185387,0.55199192,-0.350581973,0.013320395,0.845570798,-0.922209248,0.810110979,-0.694935608,0.351473383,-0.352678868,0.016402363,0.523818856,-0.891854729,0.69488132,-0.733594154,0.082574778,-0.249233216,0.006735285,0.567080872,-0.709078145,0.676133276,-0.756406926,0.357456535,-0.324144389,0.007025473,0.620000803,-0.577380754,0.809618396,-0.507599347,0.14761439,-0.251811252,0.009228977,0.504083769,-0.668316794,0.830802737,-0.54035153,0.30331814,-0.391446409,0.010558112,-51.78444877,6.92366363,11.24193416,-4.1232358,-50.08622832,7.02429886,-0.12606648,-10.2969209
39.95,1.431121299,-1.481702969,1.169428002,-1.052906455,0.684110735,-0.397916767,0.020910399,1.290774207,-1.383009475,1.093247982,-1.093085998,0.699829073,-0.360854639,0.015425147,1.193215331,-1.167351788,1.093067754,-1.059798712,0.658135139,-0.409832683,0.018190048,1.143920749,-1.25191603,1.213422162,-0.962953225,0.6695655,-0.350403545,0.011322918,1.897271294,-2.163209518,1.712638068,-1.235485911,0.702957302,-0.320494298,0.21961808,5.101123164,-11.3132897,14.03601315,-10.32152605,4.27583145,-0.779833345,0.007353391,1.038375031,-1.35461891,1.027661343,-0.952836011,0.607078745,-0.331170827,0.04307049,0.817787192,-1.083650358,1.064207012,-0.805222578,0.397549737,-0.400922559,0.022725826,1.041757255,-1.121875702,1.018024285,-0.843897795,0.524102113,-0.288046143,0.013012754,0.823353846,-0.866187364,0.87969795,-0.592416296,0.327699712,-0.393198688,0.014537233,0.619497311,-0.695255243,0.664658276,-0.569867103,0.091990317,-0.082233139,0.006762392,0.835290236,-0.990260517,0.81117529,-0.846801066,0.539924335,-0.275949192,0.007324773,0.601165486,-0.583169734,0.778289853,-0.54741471,0.268167549,-0.318421584,0.009645945,0.614835276,-0.741904147,0.902585655,-0.567239216,0.327789507,-0.399088579,0.011362845,-57.80670732,7.17715246,12.21287738,-2.73366009,-56.1902768,7.21994047,-0.53691513,-8.64591801
40,1.304393258,-1.190156567,0.858748237,-0.847124998,0.597951607,-0.359069982,0.018945333,1.429268693,-1.504134375,1.204831249,-1.051656075,0.686873357,-0.335014493,0.016330308,1.244960076,-1.143652578,1.033051854,-0.982336794,0.597395253,-0.340365387,0.018769986,1.118836869,-1.187374779,1.02453505,-0.86750188,0.566407743,-0.303118482,0.012816514,1.883070904,-2.067423221,1.536525337,-1.109045303,0.666829427,-0.300492692,0.2219945,5.138162545,-11.42850672,14.14735668,-10.31851204,4.212549996,-0.752190935,0.008735721,0.936556357,-1.354057586,1.002672122,-0.963352679,0.473273688,-0.290091099,0.036225708,0.968346995,-1.161053887,0.981199278,-0.857762797,0.386533873,-0.306744123,0.032087448,0.982239989,-1.041544987,0.840548581,-0.714224955,0.494213564,-0.290448581,0.009408166,0.84475158,-0.95862843,0.793329547,-0.722710263,0.408038392,-0.347905296,0.014443748,0.663555717,-0.918713886,0.849737321,-0.749114624,0.412190057,-0.30894723,0.006101642,0.647059415,-0.778574722,0.56602047,-0.557805649,0.423492216,-0.139797521,0.004442519,0.516245944,-0.677027572,0.517449998,-0.498367262,0.202955435,-0.280149186,0.00908447,0.314423563,-0.495265439,0.748016941,-0.410659303,0.161007468,-0.419108507,0.010694871,-64.26699067,7.59884278,16.43212847,-1.65066833,-62.58821889,7.52410178,0.13798867,-7.3139706
40.05,1.203481693,-0.923170799,0.584063653,-0.798934918,0.691396962,-0.414069276,0.01596945,1.252213042,-1.235811254,0.909266448,-0.911547794,0.69052827,-0.414114306,0.014040138,1.274273952,-1.253299245,1.100340288,-0.967223318,0.515375417,-0.287004595,0.015012055,1.05215797,-1.059073507,0.83536112,-0.763674387,0.527433837,-0.333410445,0.014936227,1.885339071,-2.319752366,1.856905915,-1.43198584,0.825486686,-0.36635842,0.180397174,5.032366262,-11.00576953,13.46850909,-9.766599826,3.981793433,-0.711404726,0.005991223,0.889410022,-1.135217542,0.799106982,-0.707969904,0.303654563,-0.194260189,0.030037995,1.091170309,-1.128114201,1.034810411,-0.923913188,0.438397732,-0.274861663,0.03414533,0.809873418,-0.938678416,0.594411243,-0.549189349,0.417628141,-0.272368558,0.008826368,0.851946881,-0.930079482,0.726533299,-0.923867552,0.503839702,-0.358541829,0.014349104,0.368271947,-1.35781457,0.482702894,-1.041446863,0.207741507,-0.406149756,0.032350801,0.379907059,-0.843368612,0.410659054,-0.546138527,0.189749855,-0.333014677,0.011577464,0.433601838,-0.760793614,0.520018994,-0.634721628,0.261862928,-0.38622121,0.011457044,0.291666738,-0.535347465,0.535279264,-0.503283755,0.073982191,-0.336115476,0.016625144,-71.13015763,8.09803622,25.82507594,-0.24798822,-69.21046343,7.90726945,6.98726283,-7.36592333
40.1,1.286541208,-1.014977126,0.745972412,-0.927886999,0.724097882,-0.405964376,0.01454688,0.905081858,-1.079868655,0.875816842,-0.813369529,0.624202212,-0.295838049,0.008239607,0.89192775,-1.051798733,0.911931893,-0.79909676,0.453816628,-0.108818969,0.013274232,0.84977681,-0.716340731,0.660393259,-0.689741044,0.472211974,-0.390604568,0.012869351,1.657042268,-1.530557033,1.057178387,-1.084099753,0.901504657,-0.442248109,0.074236619,4.998410571,-10.89298336,13.37029748,-9.807574441,4.077682036,-0.74689265,0.003433108,0.597019966,-0.689086998,0.715015404,-0.509938453,0.364629612,-0.261651214,0.021364458,1.394583532,-1.34709906,1.166195774,-1.092381337,0.641427864,-0.306492009,0.032650196,0.685066484,-0.780511633,0.467951969,-0.53478225,0.43346556,-0.253029055,0.008998117,0.741074302,-0.648565076,0.530509085,-0.590168223,0.438629297,-0.276573661,0.011052696,0.29972013,-1.247691989,0.418128097,-0.969602765,0.1025562,-0.325761973,0.053415865,0.199500539,-0.77605255,0.176484408,-0.657076551,0.099519742,-0.415209521,0.02924169,0.408803244,-0.933441886,0.352250712,-0.717629883,0.222781884,-0.472754034,0.014937068,1.016828771,-0.876296033,0.650375409,-0.81086198,0.414844574,-0.235376322,0.026165584,-77.7666931,8.39858638,36.37612521,1.49151171,-75.58722974,8.33437546,18.35382496,-7.13471869
40.15,1.326775052,-1.20703966,0.959293993,-0.98817669,0.663210867,-0.362842885,0.008513561,0.648900725,-0.776030462,0.838715818,-0.751617901,0.34433487,-0.368670397,0.004836976,0.94511602,-1.008339059,0.905937385,-0.754633704,0.497987899,-0.08606285,0.016435256,0.664922569,-0.462439084,0.524439149,-0.599219146,0.415375501,-0.3574682,0.007636177,0.673268163,-0.550735754,0.688135796,-0.4382916,0.439651726,-0.429851967,0.008865188,4.803878061,-10.04233821,11.86896643,-8.475752229,3.487208344,-0.642892836,0.001345833,0.416216467,-0.676609728,0.803575839,-0.468350962,0.326153629,-0.3854377,0.017595363,1.368019798,-1.305393312,1.09778374,-1.062168142,0.612536975,-0.269723435,0.027096739,0.784246706,-0.854515725,0.694767127,-0.632576399,0.464608477,-0.242119696,0.007680376,0.517713348,-0.705248366,0.544111321,-0.495506749,0.411328783,-0.220174742,0.007234436,0.116998915,-0.902411074,0.232665879,-0.625918948,-0.036233165,-0.172902874,0.040171656,0.221065959,-0.780643661,0.192466918,-0.651726977,0.126989744,-0.396027858,0.034003728,0.534958479,-0.904688575,0.431954671,-0.575674511,0.201519213,-0.361671408,0.014707851,1.054036313,-0.877662274,0.677135565,-0.810662939,0.429031097,-0.204949149,0.024402599,-83.18448798,8.19731927,34.97035135,2.53488792,-81.01474129,8.42019916,23.01734207,-6.46112584
40.2,1.321265611,-1.291611403,1.216274431,-1.123413675,0.670122279,-0.312312596,0.01426434,0.609052684,-0.698338691,0.723223526,-0.639957309,0.307955309,-0.292214603,0.005932864,1.315834449,-1.448951988,1.372060193,-1.18168537,0.720686607,-0.434276397,0.01942251,0.387605417,-0.469876854,0.528233455,-0.426778509,0.414842192,-0.298571276,0.005035471,0.257099798,-0.772924808,0.309002163,-0.561572128,0.290752745,-0.38023283,0.00461081,4.787282438,-10.02648085,11.95057691,-8.667908275,3.64576258,-0.69067471,0.000246439,0.713089304,-0.739357704,0.8950554,-0.503469854,0.351291767,-0.37909343,0.00883948,0.448959965,-0.40614941,0.780093621,-0.353146929,0.269601798,-0.427069478,0.013388702,0.706786221,-0.774898893,0.8125547,-0.549556355,0.365025889,-0.268571873,0.006387064,0.897672828,-1.295736073,0.755985438,-0.657561069,0.266959367,-0.178526161,0.012290166,0.141143317,-0.437374512,0.095291579,-0.418033759,0.098596402,-0.166803618,0.013969774,0.144980815,-0.782869749,0.284457162,-0.514432249,0.131963287,-0.281026496,0.014601598,0.58537989,-0.83398615,0.761999721,-0.535883218,0.32481651,-0.227009987,0.010376555,0.530473399,-0.923918537,0.586506434,-0.682153054,0.208580229,-0.367443308,0.017742152,-87.1182911,7.50427991,27.75167618,2.27551572,-85.19443264,7.99119719,20.24764154,-5.66416626
40.25,1.111264112,-0.985606555,1.017223532,-0.923040547,0.554589807,-0.214059607,0.021998891,0.609581685,-0.597994378,0.664469718,-0.64821468,0.222716486,-0.329352534,0.007210244,1.48554594,-1.707356314,1.671845963,-1.382983501,0.815164116,-0.398830738,0.021882387,0.380049393,-0.466849115,0.752608317,-0.371100784,0.348845216,-0.434001627,0.004758471,0.501226978,-0.908340567,0.556604549,-0.622575452,0.30024521,-0.285374612,0.005072976,4.821430768,-10.12662854,12.02883757,-8.637749315,3.58067405,-0.668235389,0.000394529,0.619205642,-0.576353524,0.851044752,-0.484062969,0.44871974,-0.44733824,0.004095035,0.394794408,-0.311525336,0.928909475,-0.367745293,0.158869351,-0.4713558,0.008225182,0.517148861,-0.815564997,0.681268429,-0.548714133,0.275668708,-0.265195578,0.005383406,0.937200878,-1.41819661,0.897266354,-0.824133141,0.36717619,-0.2424605,0.016560711,0.17554621,-0.490213725,0.443090802,-0.234412297,0.091103704,-0.129881468,0.004727834,0.425523398,-0.598151582,0.585320651,-0.470986239,0.28784868,-0.444832734,0.006468984,0.413504849,-0.689110367,0.640213676,-0.434765209,0.231466025,-0.265632914,0.008006636,0.555663388,-0.927914351,0.604603905,-0.652351601,0.297255412,-0.331609187,0.017132416,-90.21949992,6.29306731,14.52575131,1.31667308,-88.42876762,7.20372915,12.76186113,-4.5827721
40.3,0.866918461,-0.814499719,0.905146009,-0.740635717,0.507705614,-0.256025321,0.01336446,0.647828706,-0.64700022,0.646326587,-0.582941512,0.144673904,-0.327855464,0.005076885,1.419454284,-1.461469874,1.250091251,-1.023142689,0.530363706,-0.252052441,0.027248058,0.459557748,-0.525687831,0.629904266,-0.453421376,0.37128794,-0.373803905,0.004395694,0.398579624,-0.780103885,0.495325207,-0.579190454,0.236540797,-0.283351878,0.00470342,4.921012859,-10.51226241,12.63037446,-9.096591484,3.740777859,-0.684237023,0.000504868,0.72640412,-0.701998679,0.988978988,-0.560104907,0.532683733,-0.513444668,0.005494992,0.468957215,-0.359740186,1.079091249,-0.384723702,0.147218733,-0.498542474,0.009428847,0.535903536,-0.776245916,0.72449264,-0.578880648,0.193698352,-0.341608059,0.004351234,0.62452605,-0.823816502,0.788857507,-0.660037292,0.522977388,-0.375161142,0.008445752,0.22151073,-0.498386329,0.459030734,-0.28816025,-0.0172968,-0.268736724,0.006145709,0.501661867,-0.685296877,0.615650401,-0.543483422,0.277266141,-0.312460095,0.006964152,0.253014474,-0.667333647,0.481935386,-0.42711205,0.169483147,-0.332642577,0.00813425,0.238535448,-0.768701062,0.549468829,-0.272220725,0.195545815,-0.0780465,0.012628173,-92.70679369,4.86046899,2.51241892,-0.22689522,-91.01136027,6.24809373,1.30118012,-3.82711827
40.35,0.974079561,-0.977934287,0.835900539,-0.690397159,0.4628818,-0.241028338,0.007763992,0.421650204,-0.726357367,0.394895874,-0.512848547,0.243726317,-0.334941453,0.004290684,1.416838446,-1.394396953,1.145493265,-0.9639276,0.536807873,-0.234470584,0.029587264,0.425607052,-0.51964756,0.358027359,-0.42180482,0.362168837,-0.175298513,0.004210925,0.180361483,-0.520942273,0.41848799,-0.4134919,0.168465714,-0.36382677,0.00451739,4.789388801,-10.02485283,11.99219615,-8.811413306,3.793458177,-0.739937212,0.000491017,0.779640566,-0.681776136,1.02181172,-0.610208582,0.431258264,-0.435003823,0.005051057,0.482311983,-0.37973372,0.901445099,-0.40394038,0.148475047,-0.399114472,0.008689755,0.504916016,-0.676308183,0.563787241,-0.477327157,0.267900952,-0.29973355,0.004259436,0.625306733,-0.79345756,0.497376239,-0.73214855,0.190671083,-0.399887257,0.007369629,0.236670271,-0.571593294,0.593625668,-0.379314894,0.169253692,-0.303302242,0.006142158,0.509525567,-0.72208817,0.498728507,-0.516940408,0.443263167,-0.238559045,0.004886937,0.189739101,-0.65058329,0.451451817,-0.370714641,0.186633016,-0.264557729,0.00797658,0.193378246,-0.733919327,0.492599232,-0.39799121,0.127896125,-0.290206949,0.009354554,-93.39490412,3.50132493,-3.52577589,-1.16616649,-92.07327526,5.19285671,-5.38818138,-3.77058955
40.4,0.921334142,-0.903920804,0.824928398,-0.785534313,0.639051916,-0.293182093,0.013057111,0.750101914,-0.875856321,0.709140873,-0.694111356,0.349039255,-0.374423202,0.005494636,1.382899572,-1.468203964,1.377110994,-1.13162326,0.669391484,-0.259272915,0.020623596,0.482265623,-0.531436241,0.513091456,-0.50297668,0.390286522,-0.232475062,0.004438108,0.248963532,-0.574167155,0.475847326,-0.394376869,0.354797227,-0.357182543,0.004348704,4.951768166,-10.65789463,12.86438475,-9.250822891,3.773695369,-0.682674991,0.000597881,0.791420163,-0.67684392,0.955740148,-0.601162434,0.357495504,-0.346750877,0.005218775,0.412847362,-0.42356824,0.91489433,-0.383432183,0.196392648,-0.484213432,0.008833464,0.484645538,-0.517668364,0.53581295,-0.36400937,0.40613502,-0.339675905,0.004575565,0.690367592,-0.849980236,0.408142643,-0.747685411,0.408581553,-0.257155453,0.010825543,0.036846669,-0.708171605,0.432434214,-0.350458727,0.086291701,-0.231840407,0.006179086,0.401756722,-0.644682292,0.605295396,-0.447438565,0.495632412,-0.319437949,0.00436243,0.470304089,-0.650026529,0.825574792,-0.500432309,0.317023654,-0.402714252,0.008488392,0.23710704,-0.575555261,0.626020574,-0.446067235,0.213635142,-0.478993122,0.009422484,-92.32518751,2.22676663,-4.43382082,-1.36201401,-91.41718028,4.18731154,-4.69587071,-2.86396314
40.45,1.115124555,-0.948383048,0.91833713,-0.857650712,0.61287132,-0.419019624,0.01688122,0.664023756,-0.850457665,0.874092149,-0.785143997,0.377985318,-0.416620539,0.004829345,0.96578452,-1.001798512,1.022026335,-0.799205489,0.408784205,-0.22419347,0.00964646,0.389714878,-0.748037729,0.579542108,-0.471947156,0.342576033,-0.27368316,0.004567024,0.348518311,-0.648614209,0.514533557,-0.56759443,0.235260917,-0.41612485,0.004609078,4.928852299,-10.61166141,12.88305463,-9.373338409,3.891768783,-0.7205146,0.000736926,0.646462858,-0.538307137,0.848054561,-0.493698456,0.364202206,-0.381128544,0.005046283,0.46759437,-0.505757805,1.064572569,-0.449763186,0.303326676,-0.536947172,0.009662567,0.507363134,-0.501183402,0.637083223,-0.348127799,0.448125702,-0.472466817,0.004116747,0.583058022,-0.688326945,0.571654324,-0.530862245,0.411482226,-0.167106826,0.007038502,0.330223941,-0.86037355,0.600370575,-0.53988207,0.117576276,-0.107988376,0.006270456,0.297779447,-0.740646321,0.632809057,-0.489436311,0.294869896,-0.305818498,0.004410232,0.582470907,-0.684775245,0.79379606,-0.565889759,0.386183238,-0.384849554,0.008207695,0.186321091,-0.484142388,0.628211687,-0.380173553,0.212758865,-0.419407021,0.009522999,-91.12154839,1.07314367,-1.20907823,-0.92636704,-90.5808432,3.26208616,-1.22185871,-1.79022396
40.5,1.130203053,-0.95326008,0.901745459,-0.782822365,0.457133001,-0.346435541,0.01359589,0.60210322,-0.880163668,0.826744458,-0.790559633,0.368207293,-0.441121577,0.006216035,0.31975326,-0.592807565,0.337733044,-0.635029714,0.219416337,-0.205647812,0.0046035,0.633520933,-0.77632132,0.886291495,-0.459442517,0.363680624,-0.310105423,0.00441379,0.307234087,-0.71692538,0.491928715,-0.559173823,0.176704609,-0.426648148,0.004675133,4.757103305,-9.820175802,11.40977673,-7.980241186,3.217410798,-0.585416574,0.000589298,0.535356861,-0.443085096,0.932324797,-0.388153539,0.2930718,-0.492801315,0.005375155,0.647715023,-0.662071024,1.132589631,-0.619695585,0.444236933,-0.484512812,0.009035211,0.785309493,-0.717596088,0.758931146,-0.554317721,0.494343402,-0.475207734,0.005162506,0.562808973,-0.723493831,0.671742218,-0.640127491,0.304607375,-0.272012477,0.005184684,0.384328262,-0.757263823,0.606931077,-0.501781123,0.057209555,-0.11382893,0.006261978,0.199965533,-0.641823454,0.564515639,-0.317616692,0.261819328,-0.286778307,0.005548996,0.40195832,-0.540768249,0.589899055,-0.398835233,0.187339904,-0.26048343,0.007656344,0.338991857,-0.589954395,0.706074478,-0.484495201,0.279548626,-0.403717588,0.010206028,-90.39524178,0.05127775,-0.42480704,-0.76671648,-90.31499784,2.74019263,-0.73703376,-1.05322926
40.55,0.882285988,-0.955936903,0.887201246,-0.817653035,0.464217899,-0.459180395,0.010380611,0.752074393,-0.759428874,0.650039297,-0.658339534,0.410066905,-0.440459347,0.010162603,0.332530147,-0.691327616,0.448006671,-0.486550538,0.238273416,-0.225127347,0.003451009,0.711359754,-0.70659539,0.868135127,-0.628761929,0.486465826,-0.380222964,0.004547414,0.179834224,-0.732537528,0.407791716,-0.515533211,0.265153011,-0.349227798,0.00482526,4.730353546,-9.829173175,11.65334237,-8.400058884,3.494752961,-0.650944748,0.000357923,0.674297635,-0.58609678,1.017590691,-0.558969807,0.421663957,-0.510669093,0.005930507,0.592429378,-0.598102729,1.091769445,-0.491180848,0.360002286,-0.470473992,0.009786016,0.892664542,-0.859727444,0.898796609,-0.656160573,0.527788719,-0.44549041,0.006102885,0.468630373,-0.67929758,0.61064078,-0.589652063,0.296008078,-0.251037967,0.005141122,0.284906296,-0.595101336,0.556676219,-0.360678806,-0.010024807,-0.160553418,0.005811365,0.321315284,-0.747618597,0.499705508,-0.539876074,0.094012984,-0.414011358,0.005712673,0.377553509,-0.490462925,0.681981776,-0.304048395,0.124997304,-0.303668898,0.008242012,0.172728822,-0.612366291,0.629995493,-0.417186431,0.16724615,-0.319662408,0.009686507,-90.02839621,-0.76633956,1.68979795,-0.32453571,-90.36885323,2.37214125,0.31667018,-0.66019631
40.6,0.890202718,-0.792224648,0.783142118,-0.899211717,0.614814994,-0.482557811,0.010240607,0.763805271,-0.718814236,0.673439274,-0.652319078,0.390348951,-0.424358181,0.011441352,0.278930934,-0.880111074,0.388555847,-0.476559076,0.150377559,-0.071322265,0.003535667,0.628869378,-0.701706497,0.771445168,-0.616490301,0.451430316,-0.37976968,0.004792966,0.213056126,-0.809714832,0.388413148,-0.602522158,0.259362894,-0.362301476,0.005396231,4.673266762,-9.65707528,11.51671734,-8.476645814,3.654529345,-0.712990657,0.000282015,0.805668025,-0.739489577,1.146847519,-0.741552694,0.541771145,-0.551949694,0.005742371,0.512034815,-0.562647894,0.609262338,-0.445274572,0.191009713,-0.301072131,0.011151553,0.578580077,-0.685086258,0.779303009,-0.425189736,0.399260151,-0.425861201,0.004889126,0.348955663,-0.642844123,0.351585176,-0.567477359,0.307471198,-0.341063327,0.004717048,0.336205741,-0.541438505,0.623450775,-0.370275994,0.124227241,-0.209836917,0.005378813,0.339010282,-0.772849954,0.494588319,-0.607886277,0.115886512,-0.419699631,0.004853922,0.489716095,-0.591417678,0.714737845,-0.464461283,0.314643011,-0.273235753,0.009013912,-0.029571689,-0.689090503,0.484924542,-0.38719983,0.050026269,-0.459007519,0.010712496,-89.82090076,-1.49003762,3.4126418,0.12916101,-90.35956225,1.93102679,1.44123722,-0.50001841
40.65,0.931657417,-1.039109173,0.969371933,-0.836332989,0.424671356,-0.391750842,0.009098804,0.7928051,-0.961123551,0.891962582,-0.792788908,0.522662237,-0.341942558,0.009562232,0.396775137,-1.014418152,0.54528983,-0.572573622,0.306942116,-0.18936979,0.0039866,0.352450907,-0.536909163,0.613125771,-0.462276783,0.302685177,-0.373736962,0.004625086,0.422660879,-0.783636433,0.53268667,-0.586811589,0.315386292,-0.28285777,0.005272958,4.857695975,-10.29933872,12.32485969,-8.853172182,3.631325648,-0.662934275,0.000328063,0.831299003,-0.733681941,1.068741845,-0.67781259,0.486579552,-0.437926209,0.005490572,0.559742545,-0.538438367,0.54627419,-0.383591762,0.130430539,-0.221396837,0.008810134,0.466563906,-0.592569283,0.67774569,-0.264035667,0.234358844,-0.316385084,0.004650936,0.510482083,-0.686280603,0.437750886,-0.585568954,0.265388987,-0.218105206,0.006388502,0.325834443,-0.491787933,0.651730783,-0.272781826,0.202029532,-0.157046122,0.005201705,0.383767651,-0.656439868,0.472663908,-0.466087413,0.328056191,-0.191493012,0.004951141,0.536130311,-0.714945835,0.790461256,-0.587762159,0.405758324,-0.340695907,0.00929628,0.017816099,-0.804959296,0.473890627,-0.565798454,0.051101629,-0.487913423,0.012046237,-89.61283744,-2.18188241,3.37807791,0.23404478,-90.22423583,1.48771968,2.72040316,-0.06848611
