Time,DEMG1_AR1,DEMG1_AR2,DEMG1_AR3,DEMG1_AR4,DEMG1_AR5,DEMG1_AR6,DEMG1_RMS,DEMG3_AR1,DEMG3_AR2,DEMG3_AR3,DEMG3_AR4,DEMG3_AR5,DEMG3_AR6,DEMG3_RMS,DEMG5_AR1,DEMG5_AR2,DEMG5_AR3,DEMG5_AR4,DEMG5_AR5,DEMG5_AR6,DEMG5_RMS,DEMG7_AR1,DEMG7_AR2,DEMG7_AR3,DEMG7_AR4,DEMG7_AR5,DEMG7_AR6,DEMG7_RMS,DEMG9_AR1,DEMG9_AR2,DEMG9_AR3,DEMG9_AR4,DEMG9_AR5,DEMG9_AR6,DEMG9_RMS,DEMG11_AR1,DEMG11_AR2,DEMG11_AR3,DEMG11_AR4,DEMG11_AR5,DEMG11_AR6,DEMG11_RMS,DEMG13_AR1,DEMG13_AR2,DEMG13_AR3,DEMG13_AR4,DEMG13_AR5,DEMG13_AR6,DEMG13_RMS,knee_angle_l,ankle_angle_l,knee_angle_l_moment,ankle_angle_l_moment
1.25,1.110077112,-1.124367756,1.110196069,-0.945617385,0.536385489,-0.436894475,0.03447597,1.242107776,-1.247927001,1.16002505,-0.881165533,0.416978118,-0.230484287,0.011325842,2.132428058,-2.906833791,2.658301107,-2.026229889,1.12558798,-0.449978157,0.230470074,0.583025328,-0.737536644,0.667103177,-0.407015797,0.413312935,-0.299146046,0.007759423,0.797985827,-1.223575543,0.84291618,-0.825272417,0.480420806,-0.208099816,0.035573197,0.648007776,-0.880326665,0.604086986,-0.683425869,0.371296028,-0.388524341,0.030991081,0.940917727,-1.143850299,1.00441444,-0.755219451,0.39795349,-0.267875012,0.072638138,-125.1128141,46.32423509,76.93236765,-66.09335655
1.3,1.229671244,-1.245822297,1.224901645,-0.981610578,0.586747668,-0.452459168,0.02693598,1.193994622,-1.166017224,1.157470423,-0.914327774,0.406127571,-0.221809763,0.011527185,2.054003071,-2.713633512,2.412519366,-1.827881235,0.958442755,-0.36477007,0.176625112,0.681239305,-0.941555807,0.91600456,-0.533891214,0.366484678,-0.280683633,0.00706164,0.888629152,-1.063650584,0.872357753,-0.875371682,0.522719848,-0.262881886,0.024281665,0.948697864,-1.025399907,0.820619455,-0.675836836,0.30411018,-0.396656877,0.032975554,1.084666395,-1.342769842,1.062653777,-0.964372917,0.579949683,-0.425790512,0.079549068,-120.5131047,45.56301693,71.34785702,-64.29031036
1.35,0.900415237,-0.99134907,0.846917475,-0.801736106,0.601559893,-0.49061768,0.010953885,1.508168362,-1.59051118,1.646769481,-1.227644713,0.669789479,-0.297586742,0.014442717,1.61267543,-1.717178995,1.130585092,-0.896075677,0.497769448,-0.300408186,0.089244158,0.483381258,-0.839777459,0.617102591,-0.470810454,0.28864046,-0.254362971,0.005985897,0.677666175,-0.842918953,0.677448825,-0.72420416,0.266335516,-0.273777023,0.023443719,0.845744108,-0.931887405,0.763451526,-0.832179245,0.396640006,-0.470256231,0.032650457,0.787289732,-1.072705873,0.679747151,-0.768793417,0.322833969,-0.440255053,0.07779655,-113.4627727,44.17438101,66.92236526,-58.67794478
1.4,0.889256046,-0.878300346,0.641374895,-0.747966057,0.476805048,-0.324026978,0.007864514,1.505126703,-1.574415308,1.602133288,-1.150019575,0.651597026,-0.368259457,0.015492113,1.5556133,-1.573808936,0.810977118,-0.643812814,0.408945654,-0.345409903,0.063495212,0.263312836,-0.639710963,0.508496083,-0.564796301,0.374177448,-0.073382429,0.009401992,0.670313606,-0.851048532,0.690422551,-0.736710802,0.248597309,-0.289447061,0.023582402,0.382659673,-0.938105424,0.565370033,-0.866597314,0.207051796,-0.457288698,0.046202249,0.592404178,-0.908931696,0.741255176,-0.813866892,0.284561242,-0.406978686,0.067724077,-103.9651008,41.77222786,58.12081692,-49.11011014
1.45,0.974017105,-0.891309406,0.707540973,-0.88471929,0.437274494,-0.25286614,0.010140248,1.195269841,-1.219943989,1.306129539,-0.960731471,0.623261928,-0.446130346,0.011726861,1.492451116,-1.403241356,0.801879343,-0.951560785,0.811165026,-0.44791901,0.054187586,0.70778079,-0.984103425,0.626902727,-0.799221346,0.466786854,-0.386956282,0.01887046,0.708290806,-0.705557929,0.594856721,-0.67200216,0.337514017,-0.244102068,0.012174367,0.294466796,-0.967794748,0.47486982,-0.844192279,0.145255253,-0.422329328,0.050283819,0.679941457,-0.998400332,0.876422022,-0.888103802,0.37852395,-0.413586115,0.064401067,-92.0838009,38.13385372,39.40433895,-35.50361056
1.5,1.014220852,-0.907531593,0.631003812,-0.819708699,0.66644404,-0.521317117,0.013009067,0.963604509,-0.877692852,0.854758902,-0.678234902,0.530377153,-0.346706524,0.009996455,1.61048426,-1.566056079,1.054265945,-1.120798735,0.909528489,-0.474563809,0.052693079,0.845080217,-1.101639112,0.778368191,-0.802707516,0.467458656,-0.437865646,0.023985829,0.5609654,-0.66675922,0.45774498,-0.599806387,0.365683405,-0.277071827,0.008406775,0.32549389,-0.898183271,0.421313714,-0.755892758,0.140342579,-0.358844167,0.033658726,0.664883084,-0.836664644,0.659167656,-0.705275596,0.300397491,-0.20054583,0.042250963,-78.33123137,33.14159324,16.70097119,-20.81436314
1.55,1.001277413,-0.894599904,0.646194703,-0.75296936,0.607403951,-0.479405609,0.01404745,0.95573291,-0.884571235,0.846290272,-0.806091948,0.59898207,-0.322239685,0.010933069,1.625369658,-1.663980348,1.339910736,-1.233486827,0.79733679,-0.40109301,0.043397844,1.204974171,-1.562680954,1.35158402,-1.230579345,0.706027116,-0.484790357,0.022143596,0.610416173,-0.93394541,0.677088801,-0.788340658,0.478139941,-0.514945187,0.009827485,0.228197039,-0.982038028,0.280934885,-0.797279812,0.162343425,-0.322175914,0.02835662,0.566443378,-0.750403348,0.459308848,-0.634341374,0.231430825,-0.338024816,0.036064938,-63.56957769,27.33959689,4.48966301,-12.265302
1.6,0.940860726,-0.882525964,0.583596876,-0.696181577,0.479392,-0.32230153,0.011380054,0.907240825,-0.847248761,0.791434374,-0.801724968,0.464138554,-0.171308519,0.009135894,1.219140036,-1.160243901,0.938772647,-1.108043216,0.782938039,-0.508210378,0.027841294,1.180791788,-1.234692504,0.968248552,-0.872714628,0.511534916,-0.335448555,0.018333344,0.676594697,-0.939889059,0.693005871,-0.743114767,0.545392203,-0.409090702,0.011286089,0.707943346,-1.076057542,0.663759963,-0.729172102,0.267348703,-0.388779564,0.024106391,0.591651288,-0.672688345,0.411125939,-0.407573045,0.112875504,-0.299343407,0.027684706,-49.59934162,21.6736189,0.38284206,-9.81445706
1.65,0.947508052,-0.910505034,0.598969099,-0.824100426,0.67152652,-0.410520794,0.01061228,0.755125304,-0.726262384,0.830232543,-0.618967507,0.325857065,-0.198431022,0.005524807,1.086208043,-1.100827811,0.885146827,-1.001546647,0.654107536,-0.501089182,0.026858497,0.901080107,-0.648574258,0.461235424,-0.57276987,0.461275318,-0.439293506,0.010493203,0.755859867,-0.891059271,0.588127423,-0.658291347,0.484103831,-0.315024968,0.009438167,0.774704641,-1.183269152,0.756367834,-1.000107536,0.429202524,-0.496399553,0.028164137,0.55576442,-0.932174411,0.593813533,-0.53724865,0.216989785,-0.269562308,0.01489579,-38.17323707,17.15430621,-2.74006544,-12.22866969
1.7,0.889667529,-0.892597901,0.591568222,-0.787812489,0.558798448,-0.247323517,0.009627742,0.707109906,-0.769042265,0.789935292,-0.617048175,0.242392186,-0.117596576,0.004827273,0.803373521,-0.944594433,0.717062885,-0.676945732,0.282015724,-0.30667895,0.019229683,0.912400045,-1.02276842,0.871423429,-0.905831105,0.557051209,-0.558950443,0.010507473,0.591630941,-0.844381474,0.504191134,-0.694674309,0.316918676,-0.406947462,0.008229992,0.745781563,-1.340342381,0.913366681,-1.082023254,0.468843843,-0.600551005,0.039612151,0.484768342,-1.008023143,0.590209277,-0.633206022,0.256469088,-0.254237344,0.016379334,-30.23448818,14.78710884,0.60188091,-19.26914898
1.75,0.921133583,-1.064394551,0.803177186,-0.940620397,0.557580257,-0.253431954,0.009593649,0.809378044,-0.923266682,0.949203175,-0.77197587,0.41633583,-0.38638576,0.006040704,1.000200174,-1.005274485,0.704242554,-0.833097858,0.381979079,-0.237209663,0.024984015,0.994631413,-1.221739241,1.071557989,-1.134128579,0.666372279,-0.575806612,0.012540106,0.91161155,-0.870786329,0.673181634,-0.68078737,0.554794032,-0.396096883,0.010555912,0.548597743,-1.053077845,0.826134766,-0.740044159,0.442595452,-0.485538689,0.041127108,0.698490473,-1.063114283,0.736839743,-0.740953815,0.371715539,-0.291686885,0.019898713,-25.94903084,14.44855062,4.41095115,-22.76379261
1.8,0.959440669,-1.219572756,0.922794227,-1.065088768,0.619349158,-0.350010995,0.010881485,0.923114726,-1.084403063,1.058112468,-1.000592533,0.547689701,-0.508869922,0.00750043,1.103558883,-1.094407168,0.807585578,-0.906249237,0.457975254,-0.273897985,0.035392029,0.476968343,-0.585830702,0.641525852,-0.577068006,0.287158723,-0.306205158,0.006141011,1.173625956,-1.198439198,0.930984096,-0.875772561,0.637492272,-0.336603154,0.011573945,0.333702934,-0.860413694,0.317161957,-0.609680897,0.208000557,-0.260620746,0.037800911,0.879155067,-1.167306899,0.776655264,-0.795867682,0.351276868,-0.215888126,0.020710026,-23.89910974,14.69622962,6.38163416,-19.65589166
1.85,0.911911355,-1.121480875,0.731613808,-0.75071292,0.394610144,-0.199518271,0.00955306,0.907680351,-1.089045437,1.01583068,-1.007776208,0.483128726,-0.409291967,0.007545799,1.207481077,-1.269030809,1.043490683,-1.07001903,0.583729042,-0.389580683,0.030120045,0.206665642,-0.459254182,0.52205358,-0.370190315,0.214447001,-0.250624429,0.00407019,0.742190497,-0.92910985,0.597560916,-0.820196423,0.38527183,-0.280118384,0.009412572,0.500757582,-0.862414816,0.250888494,-0.62510701,0.233166516,-0.225520538,0.044952688,0.871752669,-1.191793983,0.954588891,-0.858215012,0.303616614,-0.173234426,0.022921784,-22.73513543,14.78135446,5.72523903,-17.49419353
1.9,0.813926678,-1.081390576,0.698605616,-0.864712064,0.401536411,-0.328633587,0.008526828,0.751996962,-0.855182927,0.730180246,-0.69244906,0.258640148,-0.265873468,0.007036672,0.930778645,-0.828356819,0.644024832,-0.71935331,0.313325612,-0.304185052,0.017131812,0.427305369,-0.574299623,0.552099756,-0.440450276,0.249248049,-0.282353599,0.004575593,0.414134141,-0.749834842,0.580425326,-0.687698739,0.311171922,-0.472227418,0.007259834,0.762580319,-1.071495186,0.534695987,-0.706923932,0.313586852,-0.221147522,0.040538182,0.761273288,-0.992189776,0.988786415,-0.738805086,0.230957821,-0.28449578,0.021057043,-22.46056738,14.83081986,5.03795679,-16.70810389
1.95,0.641185982,-0.975927436,0.539790415,-0.867714095,0.373424869,-0.482680775,0.008342068,0.686383749,-0.776540342,0.694057876,-0.612826928,0.395162967,-0.3455888,0.00512514,0.899665863,-0.774154615,0.552909972,-0.716341132,0.292591107,-0.247352181,0.014261964,0.603933898,-0.855894685,0.643969362,-0.594924446,0.291008055,-0.296800836,0.004772012,0.509833607,-0.607329776,0.607451427,-0.444226129,0.4460409,-0.398851782,0.005716034,0.422926342,-0.806968329,0.333376624,-0.598199704,0.19128936,-0.288172257,0.019137177,0.669165381,-0.852915647,0.675058159,-0.624747382,0.105013305,-0.138909363,0.012680372,-22.93452547,14.8496545,6.91892425,-17.69189955
2,0.433487558,-0.592522927,0.458174608,-0.578743846,0.28862299,-0.371520726,0.006197938,1.142268741,-1.326972995,1.13771243,-1.121806013,0.637284247,-0.429595896,0.015812949,0.321906945,-0.619919565,0.505161067,-0.368590144,0.241112952,-0.377536268,0.005836364,0.574679764,-0.661289724,0.518315014,-0.549407686,0.284614684,-0.164642303,0.003071654,0.61820748,-0.565835693,0.602170248,-0.411295051,0.430888778,-0.340970519,0.005199132,0.274914622,-0.580100009,0.387986293,-0.389467229,0.077021488,-0.129872741,0.006410579,0.390654954,-0.772272508,0.469345073,-0.58141654,0.080528323,-0.260966751,0.009945313,-23.82642837,15.0366951,7.22608872,-18.48994962
2.05,0.829838351,-0.773393567,0.645532788,-0.596370238,0.334844813,-0.316895422,0.005452473,1.215509909,-1.41123652,1.222743577,-1.200309986,0.702637192,-0.41422593,0.022505002,1.502151916,-1.454588046,1.10491794,-1.06136794,0.614395802,-0.33262655,0.023534578,1.273292947,-1.219578191,1.059279651,-0.90522991,0.705208303,-0.267629102,0.015698551,0.437273482,-0.704007204,0.68681685,-0.507426005,0.357335342,-0.261878468,0.005524702,0.135054438,-0.602133476,0.425796944,-0.387780427,0.008844653,-0.242141302,0.005807356,0.283189881,-0.601148487,0.516951488,-0.480388116,0.010590495,-0.335568385,0.008898453,-24.84794132,15.07732163,7.03055363,-18.02647091
2.1,1.344133717,-1.317923291,1.119498179,-1.026393669,0.639643628,-0.374747725,0.011608342,0.695188198,-0.700954818,0.721648658,-0.64067652,0.5153996,-0.325585571,0.009497954,1.490218952,-1.391559973,1.077204922,-0.999904622,0.554155116,-0.248820884,0.035335354,0.876705977,-1.160416769,0.792096377,-0.555913192,0.214863679,-0.100214972,0.025783765,0.268340253,-0.597360341,0.660463067,-0.467666639,0.201666251,-0.301513185,0.004334366,-0.022694702,-0.689697504,0.394446314,-0.411693624,0.015999811,-0.279317669,0.006346944,0.329967757,-0.609660293,0.690195264,-0.449955689,0.015404972,-0.351515422,0.008691686,-26.43924354,15.14193969,8.48297282,-17.56591254
2.15,1.199679865,-1.055986019,0.871507454,-0.902810972,0.558226404,-0.295743504,0.015299348,0.264880464,-0.695591282,0.324928383,-0.438966894,0.220040777,-0.240993627,0.003371325,1.687451036,-1.833946622,1.472046344,-1.197634484,0.705797324,-0.382502275,0.061020919,0.772872951,-1.034968926,0.623993729,-0.401002714,0.152755495,-0.049343972,0.018791633,0.468939454,-0.53368287,0.448076737,-0.398835387,0.191708654,-0.311791787,0.004888289,0.129717206,-0.63853928,0.563721306,-0.391412377,0.023840811,-0.269944101,0.006476519,0.226680499,-0.5127031,0.54267263,-0.443193354,0.033667797,-0.392594043,0.008425628,-29.02117168,15.21602529,3.74034893,-16.91873645
2.2,1.047982213,-1.093921461,0.952265259,-0.968064172,0.558041573,-0.359733043,0.016650011,0.46360282,-0.553862026,0.567009823,-0.402103425,0.152444531,-0.320236435,0.005367915,1.77682615,-1.972734275,1.567678833,-1.361540515,0.931599328,-0.467927108,0.072050403,0.410521339,-0.84304111,0.326979967,-0.481968572,0.229472384,-0.350510567,0.020627839,0.627117786,-0.824315141,0.652062708,-0.563701248,0.347444054,-0.338192814,0.007806445,0.136925045,-0.426984499,0.554397771,-0.228494183,-0.003790972,-0.262169088,0.00632925,0.19363984,-0.518371281,0.551555589,-0.40704221,0.094359533,-0.466314343,0.009749416,-33.50434348,15.93300612,0.78817232,-11.64686522
2.25,1.216881258,-1.306960775,1.163571191,-1.058349855,0.714942334,-0.589090803,0.02955242,0.435160186,-0.61779767,0.71136011,-0.562427968,0.287732015,-0.466907168,0.008244615,1.366512403,-1.127808032,0.673390804,-0.834838482,0.631643651,-0.357194998,0.174247163,0.342088133,-0.847318714,0.327854672,-0.605301159,0.280795833,-0.273857414,0.025370749,0.908547385,-1.143041469,0.942203156,-0.859443186,0.5266795,-0.391998655,0.008714207,0.44490004,-0.726177374,0.451261599,-0.559351928,0.275015386,-0.272164805,0.013868334,0.907714327,-1.13560594,0.878313173,-0.966944722,0.497619656,-0.239101673,0.016576461,-40.64476387,17.61753764,3.62711529,-7.19177849
2.3,1.227557442,-1.342760511,1.069313607,-0.930660542,0.566164228,-0.530666634,0.046170021,1.297773036,-1.348424027,1.126738489,-1.107426927,0.768106847,-0.410568098,0.017041114,1.468860359,-1.447974704,0.886405818,-0.849188057,0.581084045,-0.341601488,0.288285979,0.300279715,-0.739813085,0.269046916,-0.601723932,0.072747961,-0.14974156,0.024222466,0.660161439,-0.795786215,0.70013636,-0.799253417,0.471874014,-0.445965676,0.009026054,0.540207802,-0.801885821,0.551038945,-0.648819719,0.308325434,-0.325487516,0.019583811,0.755740719,-1.131482704,0.844043161,-0.920077605,0.449614312,-0.372217236,0.022425514,-50.36523836,20.57094893,10.53875814,-10.29458582
2.35,1.114893111,-1.177553861,1.02871755,-0.828196774,0.371830147,-0.35229389,0.054919415,1.29378217,-1.205603085,0.994937272,-1.045803669,0.718448099,-0.367248466,0.021679449,1.847133368,-2.208376168,1.847992435,-1.498296085,0.875410827,-0.363274139,0.274885028,0.526402993,-0.869877628,0.606254544,-0.655824549,0.27416157,-0.315883231,0.028021192,0.731832277,-0.712552183,0.670428991,-0.693805656,0.415688994,-0.356865621,0.010849486,0.947180424,-1.128183238,0.927029883,-0.868209769,0.588052061,-0.436336723,0.016983333,1.019511335,-1.214100201,0.936059431,-0.803660178,0.414684511,-0.326967617,0.032537906,-62.15767,24.77232775,23.81071399,-13.22919541
2.4,1.143981059,-1.152992072,0.975380862,-0.808442147,0.359424232,-0.291927825,0.071912303,1.150469672,-0.989351483,0.814855964,-0.719090632,0.584123505,-0.464974217,0.017760762,1.820270342,-2.179002648,1.710349718,-1.274708776,0.682514576,-0.306272101,0.311901855,0.687366217,-1.102353662,0.806091988,-0.79471952,0.500950198,-0.427935101,0.032823746,1.10996262,-0.93637147,0.838458168,-0.72786341,0.621583372,-0.409658411,0.01103223,1.116057892,-1.31129276,1.256970503,-1.063467361,0.823735893,-0.521491002,0.02266181,1.2326222,-1.471354176,1.272999078,-1.218002969,0.754377952,-0.488469043,0.050822989,-74.80277423,29.2351996,34.86532778,-15.77208929
2.45,1.211826675,-1.105256004,0.850363865,-0.879669143,0.566645073,-0.362604711,0.084682582,1.097182405,-0.872256946,0.727980936,-0.668004601,0.588946178,-0.446956567,0.014134343,1.89400854,-2.303235722,1.843005584,-1.309762303,0.614150647,-0.230396933,0.387273955,0.712985413,-1.238598001,0.8754089,-0.905435172,0.488566461,-0.376704986,0.046263721,1.136474688,-0.956103113,0.893819795,-0.833978892,0.771738639,-0.45354938,0.016290721,1.117923332,-1.199868965,1.185138891,-0.947564922,0.673447907,-0.47213472,0.024822293,1.276260038,-1.460612893,1.317865757,-1.231497884,0.865198385,-0.497289638,0.057128681,-86.83856292,33.31185256,49.59223393,-21.35455349
2.5,1.268097206,-1.251753788,0.970110821,-1.130292986,0.836353826,-0.46370697,0.081838305,0.771451009,-0.618981692,0.676646208,-0.548828875,0.346814788,-0.350181333,0.009655657,1.834082188,-2.214906637,1.774006868,-1.239510381,0.551387778,-0.205589395,0.39709397,0.784167365,-1.166263878,0.829485803,-0.860685913,0.350966106,-0.309821666,0.053660194,0.991130165,-1.184309452,1.067391883,-1.053275086,0.601114091,-0.370647425,0.038670133,1.050316841,-1.22774788,1.136527693,-0.891903446,0.400653988,-0.328396137,0.04154044,1.114473982,-1.315929703,1.121879352,-1.001491832,0.54261708,-0.2787449,0.077056443,-97.63323002,37.05398036,59.19591996,-27.88836844
2.55,1.2080484,-1.21671804,0.868178641,-1.117781586,0.849936121,-0.517085695,0.094574595,0.839498403,-0.633921642,0.681488632,-0.601747353,0.400068855,-0.395033374,0.008692499,1.846893772,-2.219477687,1.693131289,-1.086986204,0.452297659,-0.130896806,0.466832286,0.786416523,-0.990117848,0.700687348,-0.687602447,0.265665948,-0.293335874,0.0339485,1.075079994,-1.423779715,1.287764235,-1.109957282,0.577242151,-0.337647336,0.057023823,1.235034615,-1.453574527,1.215012778,-1.115441388,0.731074117,-0.471789937,0.064232843,1.139464038,-1.359726637,1.235372396,-1.164446254,0.781957782,-0.52446411,0.106313284,-106.9737656,40.13634363,68.86783312,-37.94379925
2.6,1.233891656,-1.124125196,0.684974537,-0.824789262,0.649019984,-0.435339301,0.109697791,0.92483931,-0.553567221,0.740101353,-0.655686806,0.207584462,-0.136134208,0.01083155,2.061621863,-2.683202076,2.299534822,-1.627827349,0.832763314,-0.287924178,0.498331282,0.858670311,-0.700106612,0.788337146,-0.702776515,0.469288106,-0.354698385,0.01445723,0.903959489,-1.029787702,0.951665906,-0.871369648,0.47221043,-0.361768086,0.069042426,1.26008472,-1.366786277,1.145746923,-1.042242583,0.693474548,-0.521111191,0.064682935,1.191742824,-1.42991474,1.280725605,-1.173765289,0.72253642,-0.463133853,0.118420324,-114.4816184,42.56712696,77.31478986,-48.35056736
2.65,1.124892449,-1.018666467,0.590665183,-0.581969692,0.39362098,-0.404019552,0.106047918,1.043871378,-0.680667158,0.799099575,-0.759617947,0.342491276,-0.146656569,0.011723005,2.025004815,-2.644373622,2.287586599,-1.628930646,0.828715094,-0.311313811,0.360902813,0.942498149,-0.837183029,0.898217173,-0.763864475,0.469820183,-0.384599645,0.01038248,0.698707469,-0.801564643,0.721241662,-0.68094298,0.260720951,-0.361971229,0.079104254,1.181729798,-1.329172148,1.255707074,-1.064381251,0.678881822,-0.577228625,0.061567428,1.153570538,-1.454453014,1.376656488,-1.157381313,0.664019785,-0.443471481,0.122741536,-119.8799794,44.37505178,82.56379674,-57.16823676
2.7,1.077197612,-1.070314034,0.703524603,-0.709667538,0.495792618,-0.453478029,0.087964014,1.125104678,-0.914865356,0.959049229,-0.908952059,0.505063739,-0.202973007,0.011800996,1.746368741,-2.175951666,1.853464252,-1.402097184,0.724102624,-0.36574532,0.26705766,0.904867238,-0.862524736,0.892775531,-0.6982989,0.561464171,-0.282602423,0.0098681,0.682643371,-1.065438078,0.741765639,-0.797296133,0.272264157,-0.37893528,0.069601387,1.212748327,-1.348865315,1.283098451,-1.071365965,0.711220872,-0.515250523,0.049312469,0.916772242,-1.11714272,0.925764444,-0.804435853,0.459735931,-0.358945543,0.098610775,-122.870337,45.5572754,85.405771,-67.03750431
2.75,1.204461321,-1.192029264,0.952063321,-0.767837867,0.559671714,-0.302091203,0.051339171,1.414539097,-1.425211524,1.427419489,-1.24341097,0.794307144,-0.377309289,0.012737717,1.851865355,-2.359478872,2.122031368,-1.764949846,1.005888544,-0.442424507,0.265659212,0.778409018,-0.628201319,0.765812496,-0.560763731,0.351394564,-0.19495846,0.008590917,0.913542376,-1.310843349,1.010352956,-1.019245917,0.52728564,-0.399270244,0.038504476,1.249135936,-1.374181115,1.238767101,-1.019140788,0.500113713,-0.280496928,0.030866467,0.579171293,-0.876968503,0.509983728,-0.624020819,0.393507776,-0.218755626,0.061954851,-123.1977448,45.95950214,83.3850961,-71.52666412
2.8,1.372550359,-1.486187733,1.343152201,-1.097661278,0.740319548,-0.284908777,0.02454076,1.187889774,-1.077683898,1.121927764,-0.966198822,0.463579504,-0.279346331,0.013633021,1.801652989,-2.19737806,1.958388716,-1.7095498,1.098221726,-0.474333408,0.204914569,1.038549859,-0.827783957,0.594174042,-0.623043413,0.452269356,-0.253017527,0.00809594,1.109620188,-1.14888919,1.095338602,-0.930257947,0.593338891,-0.376260256,0.015271454,1.379056181,-1.659738495,1.517556542,-1.299777052,0.757175049,-0.429047938,0.027998407,0.785880083,-1.250643714,0.832731977,-0.88753663,0.407201424,-0.291230972,0.051609599,-120.6629908,45.60569087,76.1809248,-68.4268071
2.85,1.28500026,-1.210518224,1.095370792,-1.042150535,0.415122506,-0.141068936,0.015970386,1.010078616,-0.752291931,0.908637063,-0.782710862,0.252687578,-0.209916031,0.01412334,1.60328616,-1.297981031,0.84191891,-0.825396069,0.592002053,-0.264488499,0.093562737,0.95719696,-0.931935841,0.788360768,-0.877226927,0.654505878,-0.318367074,0.00864474,1.01097939,-1.002528665,0.836446572,-0.725397103,0.590653739,-0.341735527,0.010074781,0.996131051,-1.138353702,0.843674644,-0.784484474,0.486299201,-0.353437978,0.023185719,0.768682902,-0.95848164,0.621201279,-0.739152789,0.326106843,-0.356325393,0.045288922,-115.3060306,44.51228951,69.98776224,-62.9970795
2.9,1.13251777,-0.933588006,0.775095527,-0.893772795,0.607609009,-0.311093193,0.010907689,1.175392796,-0.862079993,0.907927737,-0.799342173,0.41911309,-0.31312357,0.014876084,1.664857709,-1.530491499,0.989011435,-1.039595072,0.848073153,-0.413290867,0.048987721,0.675530522,-0.779584023,0.733138461,-0.707974174,0.513498912,-0.277996884,0.006569738,0.829034184,-0.737251717,0.688707681,-0.631759113,0.334285711,-0.231359243,0.009905726,0.658300208,-0.799438391,0.740536711,-0.613853639,0.286865873,-0.350094441,0.022028703,0.766092638,-0.888010953,0.752595068,-0.689235285,0.294217408,-0.297323509,0.041741309,-107.2532001,42.497396,63.36501039,-55.075155
2.95,0.971515749,-0.808436069,0.784582068,-0.736268321,0.437924068,-0.330774649,0.008524947,1.236590344,-1.018991301,0.928279356,-0.740826319,0.497762685,-0.400446973,0.013082232,1.676489412,-1.407096351,0.873488751,-1.143446289,1.052971769,-0.476888739,0.052896251,1.034828707,-1.565925387,1.308388148,-1.228824872,0.671711487,-0.432752111,0.020430523,0.709050325,-0.588150757,0.629763761,-0.514271005,0.276310271,-0.298191525,0.008512903,0.446674094,-0.736894802,0.567277914,-0.616388658,0.200309249,-0.349575877,0.036852696,0.973921429,-1.066856247,0.917488281,-0.87668574,0.438745771,-0.275557754,0.037076067,-96.63721452,39.40272112,49.43213555,-41.86562637
3,0.90733186,-1.208058448,0.747043106,-0.887137135,0.472773917,-0.397213624,0.00944807,1.09007372,-0.969859551,0.789145455,-0.590960532,0.47462204,-0.282518276,0.011035753,1.484693133,-1.426172547,1.190377115,-1.194730802,0.774188905,-0.304011474,0.038237226,0.982389466,-1.415780946,1.139218905,-1.118096195,0.605139088,-0.422727411,0.039837231,0.765683982,-0.862847109,0.604451237,-0.640763065,0.35323141,-0.224869644,0.006841048,0.288075883,-0.857653799,0.440237162,-0.76439695,0.126775685,-0.373772991,0.046191547,1.240273628,-1.392326757,1.237789145,-1.189491393,0.650260708,-0.26323428,0.023398909,-83.7842656,35.0100543,25.40559431,-23.69308235
3.05,0.892684695,-1.155781619,0.647942439,-0.931571244,0.441783759,-0.401589417,0.0131226,1.007113637,-0.791979127,0.702188264,-0.611092727,0.562105684,-0.316659115,0.012590493,1.511402401,-1.512858046,1.149719486,-0.9760632,0.519029434,-0.218577166,0.037615937,0.971330054,-1.248860895,0.969720055,-1.005337678,0.565613883,-0.472020956,0.036669681,0.748359665,-0.789995444,0.598953113,-0.730553559,0.528737324,-0.309258634,0.006866185,0.295997106,-0.963968602,0.413432465,-0.83035,0.156810147,-0.371414493,0.031687727,0.64335302,-1.153956309,0.753147201,-1.038711302,0.401151123,-0.441459598,0.033149763,-69.31640472,29.74032869,5.6238827,-12.2034826
3.1,1.014084839,-1.105742137,0.661489466,-0.738017086,0.372014985,-0.293521169,0.01300093,1.211565147,-0.764880434,0.663941907,-0.765014997,0.558797921,-0.263186602,0.014463826,1.348616266,-1.130004769,0.794759641,-0.860893003,0.522573815,-0.217671961,0.036669987,0.993697063,-1.206807929,0.959124812,-1.118084881,0.682194239,-0.564078081,0.033619559,0.751323524,-1.080432916,0.720609121,-0.703211963,0.389005961,-0.360425515,0.010166362,0.437049061,-0.923832016,0.427487747,-0.861761697,0.483446241,-0.328083244,0.047476312,0.689073392,-1.231220056,0.796539783,-1.049439847,0.494426049,-0.570061499,0.050960459,-54.74426571,24.13102612,1.54273148,-7.48154365
3.15,1.137927074,-1.206323689,0.931840723,-0.849404198,0.493800068,-0.254952866,0.009086194,1.225259156,-0.730200721,0.579613117,-0.652920865,0.431492992,-0.181487601,0.012106288,1.339036443,-1.272909097,0.944772627,-0.982530966,0.545544008,-0.228363651,0.017620051,1.005664043,-1.259931679,0.908864926,-1.105066736,0.694674911,-0.600609014,0.040580738,0.837119271,-1.311033801,0.926413684,-0.866007052,0.391528062,-0.383637216,0.016292052,0.43215667,-0.986638501,0.58722938,-0.768028289,0.484401706,-0.383041505,0.079167059,0.853743779,-1.193356847,0.763549963,-0.973618684,0.563874899,-0.423353528,0.055757448,-42.07159645,19.23966439,-3.73494438,-6.93451671
